year,month,day,Temperature,ALLSKY_SFC_UV_INDEX,Precipitation,wind_pressure
1982,11,11,23.91,-999,7.98,98.36
1982,11,12,25.04,-999,0.26,98.31
1982,11,13,25.88,-999,0.01,98.32
1982,11,14,25.69,-999,0,98.32
1982,11,15,25.44,-999,1.84,98.35
1982,11,16,24.8,-999,9.8,98.4
1982,11,17,24.52,-999,2.03,98.45
1982,11,18,23.98,-999,8.11,98.53
1982,11,19,23.64,-999,0.12,98.41
1982,11,20,23.22,-999,0.12,98.25
1982,11,21,22.67,-999,0.1,98.24
1982,11,22,24.28,-999,0.17,98.21
1982,11,23,24.41,-999,0.17,98.2
1982,11,24,24.61,-999,3.33,98.09
1982,11,25,25.01,-999,1.22,98.02
1982,11,26,24.39,-999,10.64,98.13
1982,11,27,23.42,-999,8.12,98.24
1982,11,28,22.72,-999,1.57,98.34
1982,11,29,23.48,-999,0,98.32
1982,11,30,23.2,-999,0.69,98.34
1982,12,1,23.69,-999,2.2,98.35
1982,12,2,23.32,-999,0.2,98.39
1982,12,3,22.57,-999,0.27,98.38
1982,12,4,22.52,-999,16.5,98.34
1982,12,5,24.2,-999,1.95,98.46
1982,12,6,22.84,-999,0.18,98.41
1982,12,7,22.04,-999,0.08,98.46
1982,12,8,22.65,-999,0,98.56
1982,12,9,23.12,-999,0,98.6
1982,12,10,22.58,-999,0.01,98.4
1982,12,11,22.81,-999,0,98.33
1982,12,12,23.11,-999,0.25,98.37
1982,12,13,23.55,-999,0.65,98.46
1982,12,14,23.67,-999,0.74,98.52
1982,12,15,23.17,-999,1.32,98.46
1982,12,16,23.79,-999,0.02,98.42
1982,12,17,23.23,-999,0.04,98.51
1982,12,18,23.9,-999,0.21,98.52
1982,12,19,24.22,-999,0.25,98.44
1982,12,20,23.91,-999,0,98.42
1982,12,21,23.68,-999,0,98.39
1982,12,22,24.66,-999,0.01,98.33
1982,12,23,24.95,-999,0,98.27
1982,12,24,24.78,-999,0.01,98.27
1982,12,25,23.2,-999,0,98.25
1982,12,26,23.71,-999,0,98.32
1982,12,27,23.59,-999,0,98.27
1982,12,28,24.55,-999,0,98.3
1982,12,29,24.64,-999,0,98.4
1982,12,30,23.87,-999,0,98.37
1982,12,31,23.31,-999,0,98.37
1983,1,1,22.69,-999,0,98.48
1983,1,2,22.43,-999,0,98.43
1983,1,3,23.14,-999,0,98.47
1983,1,4,23.57,-999,0,98.5
1983,1,5,23.33,-999,0,98.5
1983,1,6,23.29,-999,0,98.49
1983,1,7,22.55,-999,0,98.52
1983,1,8,22.95,-999,0,98.52
1983,1,9,22.89,-999,0,98.48
1983,1,10,23.05,-999,0,98.54
1983,1,11,23.31,-999,0,98.55
1983,1,12,22.55,-999,0,98.52
1983,1,13,24.94,-999,0,98.43
1983,1,14,25.26,-999,0,98.35
1983,1,15,25.36,-999,0,98.39
1983,1,16,25.33,-999,0,98.47
1983,1,17,25.62,-999,0,98.5
1983,1,18,26.2,-999,0,98.49
1983,1,19,26.02,-999,0,98.53
1983,1,20,25.59,-999,0,98.51
1983,1,21,25.01,-999,0,98.6
1983,1,22,24.54,-999,0,98.65
1983,1,23,24.23,-999,0,98.61
1983,1,24,25.98,-999,0,98.52
1983,1,25,27.87,-999,0,98.52
1983,1,26,28.08,-999,0,98.57
1983,1,27,28.39,-999,0,98.6
1983,1,28,29.2,-999,0,98.53
1983,1,29,29.18,-999,0,98.5
1983,1,30,27.59,-999,0,98.39
1983,1,31,26.98,-999,0,98.3
1983,2,1,28.64,-999,0,98.3
1983,2,2,30.35,-999,0,98.36
1983,2,3,30.87,-999,0,98.4
1983,2,4,31.09,-999,0,98.35
1983,2,5,31.61,-999,0,98.26
1983,2,6,31.42,-999,0,98.27
1983,2,7,31.33,-999,0,98.28
1983,2,8,30.64,-999,0,98.28
1983,2,9,29.44,-999,0,98.26
1983,2,10,27.71,-999,0,98.31
1983,2,11,26.87,-999,0,98.28
1983,2,12,27.91,-999,0,98.15
1983,2,13,28.51,-999,0,98.21
1983,2,14,28.66,-999,0,98.35
1983,2,15,29.83,-999,0,98.42
1983,2,16,31.99,-999,0,98.34
1983,2,17,32.67,-999,0,98.18
1983,2,18,30.88,-999,0,98.24
1983,2,19,30.66,-999,0,98.33
1983,2,20,31.38,-999,0,98.27
1983,2,21,32.27,-999,0,98.29
1983,2,22,32.74,-999,0,98.27
1983,2,23,32.62,-999,0,98.37
1983,2,24,31.77,-999,0,98.46
1983,2,25,32.25,-999,0,98.39
1983,2,26,32.53,-999,0,98.3
1983,2,27,32.91,-999,0,98.29
1983,2,28,33.1,-999,0,98.42
1983,3,1,32.99,-999,0,98.43
1983,3,2,32.68,-999,0,98.39
1983,3,3,31.9,-999,0,98.43
1983,3,4,32.65,-999,0,98.41
1983,3,5,32.93,-999,0,98.3
1983,3,6,33.01,-999,0,98.28
1983,3,7,32.62,-999,0,98.36
1983,3,8,30.76,-999,0,98.37
1983,3,9,29.81,-999,0,98.38
1983,3,10,29.51,-999,0,98.36
1983,3,11,30.11,-999,0,98.36
1983,3,12,29.98,-999,0,98.25
1983,3,13,30.48,-999,0,98.28
1983,3,14,31.98,-999,0,98.21
1983,3,15,32.61,-999,0,98.16
1983,3,16,34,-999,0,98.08
1983,3,17,33.89,-999,0,98.16
1983,3,18,34.23,-999,0,98.18
1983,3,19,33.42,-999,0,98.24
1983,3,20,33.57,-999,0,98.17
1983,3,21,32.89,-999,0,98.16
1983,3,22,33.86,-999,0,98.16
1983,3,23,33.11,-999,0,98.15
1983,3,24,33.37,-999,0,98.21
1983,3,25,32.83,-999,0,98.25
1983,3,26,32.43,-999,0,98.17
1983,3,27,33.33,-999,0,98.11
1983,3,28,34.2,-999,0,98.12
1983,3,29,34.55,-999,0,98.02
1983,3,30,33.73,-999,0,98.01
1983,3,31,33.09,-999,0,98.1
1983,4,1,31.43,-999,0,98.28
1983,4,2,31.78,-999,0,98.25
1983,4,3,33.44,-999,0,98.14
1983,4,4,34.55,-999,0,98.11
1983,4,5,35.55,-999,0.01,98.12
1983,4,6,34.46,-999,0,98.15
1983,4,7,34.44,-999,0,98.06
1983,4,8,34.64,-999,0,98.03
1983,4,9,34.17,-999,0,98.03
1983,4,10,35.18,-999,0,98.01
1983,4,11,35.04,-999,0,98.08
1983,4,12,34.77,-999,0,98.08
1983,4,13,35.03,-999,0,98
1983,4,14,34.83,-999,0,97.91
1983,4,15,35.08,-999,0,97.96
1983,4,16,35.92,-999,0,97.94
1983,4,17,35.78,-999,0,97.98
1983,4,18,33.44,-999,0,98.17
1983,4,19,33.37,-999,0,98.32
1983,4,20,33.84,-999,0,98.24
1983,4,21,34.42,-999,0,98.1
1983,4,22,35.08,-999,0,98
1983,4,23,33.3,-999,0,97.96
1983,4,24,33.5,-999,0,97.95
1983,4,25,34.33,-999,0,97.98
1983,4,26,34.03,-999,3.75,98.02
1983,4,27,33.82,-999,0.12,98.06
1983,4,28,30.4,-999,13.35,98.15
1983,4,29,29.37,-999,12.67,98.26
1983,4,30,28.59,-999,5.67,98.14
1983,5,1,27.91,-999,25.97,98.03
1983,5,2,27.64,-999,2.22,98.06
1983,5,3,29.12,-999,0.02,98.03
1983,5,4,31.08,-999,0,98.04
1983,5,5,30.8,-999,0.03,98.15
1983,5,6,30.32,-999,0.01,98.13
1983,5,7,30.06,-999,0.01,98.12
1983,5,8,29.08,-999,0,98.15
1983,5,9,28.01,-999,0,98.12
1983,5,10,27.83,-999,0.56,98.03
1983,5,11,27.72,-999,0.07,98.05
1983,5,12,28.29,-999,0.02,97.98
1983,5,13,30.44,-999,0,97.93
1983,5,14,30.9,-999,0,97.92
1983,5,15,30.62,-999,0.05,97.96
1983,5,16,28.92,-999,0.4,97.99
1983,5,17,29.49,-999,0.96,97.99
1983,5,18,28.86,-999,1.33,98.1
1983,5,19,27.5,-999,1.08,98.07
1983,5,20,28.52,-999,25.35,97.92
1983,5,21,29.17,-999,1.82,97.96
1983,5,22,29.84,-999,0,98.03
1983,5,23,30.69,-999,0.03,97.98
1983,5,24,29.27,-999,0.01,97.98
1983,5,25,28.37,-999,5.29,98.02
1983,5,26,27.97,-999,0.74,98.14
1983,5,27,28.13,-999,0,98.08
1983,5,28,28.67,-999,6.97,97.95
1983,5,29,27.87,-999,3.66,97.93
1983,5,30,28.3,-999,0.64,97.94
1983,5,31,28.82,-999,0.06,97.94
1983,6,1,29.43,-999,0.01,98.01
1983,6,2,28.16,-999,0.01,97.9
1983,6,3,29.58,-999,0.01,97.9
1983,6,4,28.54,-999,0,97.97
1983,6,5,27.83,-999,0,97.89
1983,6,6,27.5,-999,0.48,97.88
1983,6,7,27.6,-999,7.6,97.92
1983,6,8,26.27,-999,0.21,97.93
1983,6,9,26.93,-999,0,97.9
1983,6,10,30.02,-999,0,97.84
1983,6,11,27.54,-999,1.59,97.83
1983,6,12,28.26,-999,0.09,97.76
1983,6,13,26.73,-999,0.04,97.87
1983,6,14,26.89,-999,0.17,97.84
1983,6,15,25.98,-999,4.44,97.95
1983,6,16,25.07,-999,117.25,98.1
1983,6,17,25.44,-999,1,98.05
1983,6,18,25.26,-999,0.04,98.01
1983,6,19,25.05,-999,0.08,98.06
1983,6,20,26.55,-999,0.04,98.17
1983,6,21,26.85,-999,0,98.11
1983,6,22,26.31,-999,0.01,98.04
1983,6,23,25.94,-999,0.47,98.04
1983,6,24,25.73,-999,2.73,97.94
1983,6,25,26.49,-999,0.17,98.02
1983,6,26,26.69,-999,0.19,97.97
1983,6,27,27.27,-999,0.11,97.87
1983,6,28,27.67,-999,0.62,97.82
1983,6,29,27.2,-999,0.49,97.88
1983,6,30,26.36,-999,0.04,98.14
1983,7,1,25.87,-999,0,98.24
1983,7,2,26.02,-999,0,98.19
1983,7,3,28.23,-999,0,98.06
1983,7,4,28.73,-999,0,98.06
1983,7,5,29.46,-999,0,98.07
1983,7,6,27.61,-999,0,98.09
1983,7,7,27.23,-999,0,98.05
1983,7,8,26.48,-999,0.01,97.99
1983,7,9,24.2,-999,0.04,98.09
1983,7,10,27.02,-999,0.06,97.99
1983,7,11,26.8,-999,0.05,97.89
1983,7,12,27.31,-999,1.6,97.77
1983,7,13,26.68,-999,0.5,97.71
1983,7,14,26.34,-999,5.16,97.69
1983,7,15,24.73,-999,36.27,97.71
1983,7,16,24.33,-999,13.8,97.76
1983,7,17,26.05,-999,0.77,97.75
1983,7,18,26.48,-999,1.87,97.84
1983,7,19,25.28,-999,0.37,97.9
1983,7,20,26.12,-999,5.34,97.93
1983,7,21,24.69,-999,14.94,97.98
1983,7,22,25.32,-999,11.64,98.05
1983,7,23,25.66,-999,1.81,98
1983,7,24,24.8,-999,0.28,97.99
1983,7,25,24.98,-999,4.04,97.99
1983,7,26,26.14,-999,0.53,98
1983,7,27,26.67,-999,0.04,98.05
1983,7,28,25.78,-999,0,98.13
1983,7,29,25.73,-999,0,98.15
1983,7,30,26.39,-999,0,98.13
1983,7,31,27.4,-999,0,98.13
1983,8,1,26.31,-999,1.13,98.08
1983,8,2,26.18,-999,8.48,98.08
1983,8,3,24.95,-999,9.68,98.18
1983,8,4,26.14,-999,2.9,98.11
1983,8,5,26.69,-999,0.49,98.14
1983,8,6,25.26,-999,0.04,98.04
1983,8,7,26.92,-999,0.91,97.87
1983,8,8,26.5,-999,3.13,97.91
1983,8,9,26.65,-999,2.18,97.96
1983,8,10,24.94,-999,24.08,98.02
1983,8,11,23.84,-999,17.62,97.99
1983,8,12,25.74,-999,1.14,97.97
1983,8,13,24.78,-999,6.93,98.04
1983,8,14,25.19,-999,1.06,98.03
1983,8,15,25.17,-999,10.82,98.04
1983,8,16,25.41,-999,2.77,97.91
1983,8,17,26.23,-999,0.1,97.81
1983,8,18,24.73,-999,2.05,97.85
1983,8,19,24.81,-999,6.16,97.88
1983,8,20,24.58,-999,5.43,97.9
1983,8,21,24.92,-999,2.52,97.91
1983,8,22,24.86,-999,2.94,97.92
1983,8,23,25.76,-999,0.07,98.01
1983,8,24,25.65,-999,0.26,98.01
1983,8,25,26.15,-999,0.01,98.02
1983,8,26,25.69,-999,0.05,98.08
1983,8,27,25.73,-999,0.66,98.13
1983,8,28,24.98,-999,3.16,98.07
1983,8,29,25.33,-999,0.21,98.06
1983,8,30,26.2,-999,0,98.06
1983,8,31,27.24,-999,0.01,98.08
1983,9,1,23.5,-999,3.08,98.2
1983,9,2,24.62,-999,0.64,98.21
1983,9,3,25.17,-999,2.14,98.21
1983,9,4,25.53,-999,6.3,98.24
1983,9,5,24.44,-999,7.29,98.16
1983,9,6,25.46,-999,0.39,97.96
1983,9,7,25.77,-999,18.92,97.91
1983,9,8,25.47,-999,1.93,97.98
1983,9,9,26.11,-999,0.11,98.01
1983,9,10,26.1,-999,3.85,98.01
1983,9,11,25.18,-999,30.7,98.09
1983,9,12,24.14,-999,32.73,98.17
1983,9,13,24.03,-999,1.52,98.19
1983,9,14,24.58,-999,16.15,98.14
1983,9,15,24.19,-999,1.74,98.1
1983,9,16,24.98,-999,9.16,98.07
1983,9,17,24.29,-999,3.77,98.14
1983,9,18,23.55,-999,1.79,98.16
1983,9,19,23.13,-999,8.29,98.19
1983,9,20,24.12,-999,33.58,98.15
1983,9,21,24.24,-999,10.33,98.08
1983,9,22,23.9,-999,2.88,97.98
1983,9,23,23.8,-999,8.21,97.87
1983,9,24,24.51,-999,0.89,97.93
1983,9,25,24.9,-999,0.26,97.99
1983,9,26,25.36,-999,0.39,97.94
1983,9,27,25.01,-999,0.07,97.95
1983,9,28,24.51,-999,0.06,97.95
1983,9,29,24.7,-999,0.08,98
1983,9,30,23.71,-999,0.05,98.11
1983,10,1,25.13,-999,0.05,98.11
1983,10,2,25.01,-999,0.03,98.02
1983,10,3,25.58,-999,0.02,97.97
1983,10,4,25.7,-999,1.18,97.92
1983,10,5,25.71,-999,0.83,97.85
1983,10,6,25.94,-999,0.01,97.91
1983,10,7,26.29,-999,0,98.02
1983,10,8,26.54,-999,0,98.04
1983,10,9,26.44,-999,0,98.09
1983,10,10,26.33,-999,0,98.22
1983,10,11,25.05,-999,0,98.29
1983,10,12,24.75,-999,0.07,98.13
1983,10,13,25.01,-999,0.03,98.03
1983,10,14,25.35,-999,0.05,98.1
1983,10,15,25.86,-999,0.07,98.05
1983,10,16,24.68,-999,1.3,98
1983,10,17,24.55,-999,4.45,98.04
1983,10,18,26.53,-999,2.16,98.09
1983,10,19,25.31,-999,6.85,98.11
1983,10,20,24.8,-999,6.49,98.14
1983,10,21,26.65,-999,0.05,98.07
1983,10,22,25.04,-999,0.59,98.08
1983,10,23,26.37,-999,0.39,98.11
1983,10,24,27.66,-999,0.1,98.06
1983,10,25,27.54,-999,0.49,98.05
1983,10,26,27.33,-999,0.44,98.13
1983,10,27,27.14,-999,0.29,98.2
1983,10,28,28.13,-999,0.04,98.15
1983,10,29,27.45,-999,6.18,98.14
1983,10,30,27.01,-999,15.32,98.2
1983,10,31,24.84,-999,13.75,98.35
1983,11,1,26.03,-999,12.58,98.34
1983,11,2,24,-999,6.81,98.32
1983,11,3,25.19,-999,4.81,98.28
1983,11,4,23.7,-999,9.33,98.24
1983,11,5,25.6,-999,0.7,98.25
1983,11,6,24.01,-999,1.92,98.22
1983,11,7,24.79,-999,8.02,98.11
1983,11,8,26.32,-999,0.06,98.1
1983,11,9,26,-999,0,98.13
1983,11,10,24.83,-999,0.12,98.17
1983,11,11,26.45,-999,0,98.14
1983,11,12,25.19,-999,0,98.2
1983,11,13,25.02,-999,0,98.31
1983,11,14,25.32,-999,0,98.32
1983,11,15,26.02,-999,0,98.33
1983,11,16,26.54,-999,0,98.42
1983,11,17,26.53,-999,0,98.44
1983,11,18,25.62,-999,1.43,98.36
1983,11,19,25.04,-999,2.06,98.41
1983,11,20,23.95,-999,8.3,98.54
1983,11,21,24.84,-999,3.07,98.47
1983,11,22,26.18,-999,0.88,98.35
1983,11,23,26.73,-999,0.19,98.38
1983,11,24,26.71,-999,0,98.47
1983,11,25,25.9,-999,0,98.49
1983,11,26,26.8,-999,0.64,98.44
1983,11,27,26.87,-999,0.51,98.46
1983,11,28,25.37,-999,0.03,98.46
1983,11,29,25.19,-999,4.34,98.5
1983,11,30,23.4,-999,15.6,98.58
1983,12,1,24.54,-999,0.39,98.53
1983,12,2,24.58,-999,0.01,98.47
1983,12,3,23.12,-999,2.34,98.59
1983,12,4,23.22,-999,25.24,98.64
1983,12,5,23.35,-999,1.21,98.62
1983,12,6,23.4,-999,0.07,98.57
1983,12,7,23.42,-999,0.01,98.5
1983,12,8,23.23,-999,0,98.39
1983,12,9,24.52,-999,0.76,98.33
1983,12,10,24.15,-999,0.45,98.34
1983,12,11,24.72,-999,0.39,98.27
1983,12,12,24.19,-999,28.3,98.22
1983,12,13,22.68,-999,0.96,98.24
1983,12,14,23.87,-999,2.39,98.3
1983,12,15,24.3,-999,0.94,98.33
1983,12,16,24.3,-999,2.63,98.27
1983,12,17,24.51,-999,0.29,98.19
1983,12,18,24.93,-999,0.46,98.2
1983,12,19,24.22,-999,0.16,98.16
1983,12,20,23.1,-999,0.41,97.99
1983,12,21,23.15,-999,3.29,98.04
1983,12,22,23.37,-999,3.49,97.82
1983,12,23,24.32,-999,11.03,97.91
1983,12,24,22.87,-999,3.01,98.15
1983,12,25,24.26,-999,0.54,98.28
1983,12,26,24.81,-999,4.96,98.21
1983,12,27,25.54,-999,0.3,98.11
1983,12,28,26.13,-999,4.79,98.19
1983,12,29,26.34,-999,0.81,98.38
1983,12,30,25.01,-999,65.57,98.34
1983,12,31,24.34,-999,22.18,98.35
1984,1,1,23.46,-999,5.34,98.41
1984,1,2,22.28,-999,0.87,98.46
1984,1,3,23.57,-999,0.06,98.48
1984,1,4,23.44,-999,0.1,98.55
1984,1,5,22.74,-999,0.87,98.47
1984,1,6,22.99,-999,4.32,98.42
1984,1,7,22.7,-999,0.48,98.36
1984,1,8,22.94,-999,0,98.39
1984,1,9,23.04,-999,0,98.32
1984,1,10,23.7,-999,0,98.26
1984,1,11,21.37,-999,0.19,98.37
1984,1,12,22.74,-999,0.05,98.31
1984,1,13,22.56,-999,0.01,98.17
1984,1,14,22.69,-999,0.87,98
1984,1,15,22.95,-999,35.75,98.08
1984,1,16,23.05,-999,8.53,98.11
1984,1,17,23.05,-999,4.91,98.03
1984,1,18,23.19,-999,9.24,97.99
1984,1,19,23.82,-999,1.53,97.99
1984,1,20,23.51,-999,0.66,98.06
1984,1,21,23.35,-999,0.01,98.08
1984,1,22,23.3,-999,0,98.07
1984,1,23,22.58,-999,0.25,98.18
1984,1,24,21.82,-999,0.35,98.33
1984,1,25,22.33,-999,0,98.35
1984,1,26,23.05,-999,0.18,98.33
1984,1,27,23.63,-999,0.25,98.29
1984,1,28,23.01,-999,0.03,98.25
1984,1,29,23.24,-999,0.52,98.13
1984,1,30,22.92,-999,4.57,98.15
1984,1,31,23.01,-999,0.17,98.24
1984,2,1,22.7,-999,0,98.22
1984,2,2,21.52,-999,0,98.17
1984,2,3,23.76,-999,0,98.05
1984,2,4,23.38,-999,0.35,97.92
1984,2,5,23.63,-999,1.67,97.81
1984,2,6,22.21,-999,3.69,97.87
1984,2,7,23.65,-999,1.58,97.91
1984,2,8,24.54,-999,5.98,97.96
1984,2,9,24.9,-999,1.93,98.07
1984,2,10,25.3,-999,0.09,98.02
1984,2,11,25.03,-999,0.36,97.99
1984,2,12,23.36,-999,3.61,97.99
1984,2,13,23.61,-999,23.24,98
1984,2,14,24.33,-999,36.04,98.08
1984,2,15,23.01,-999,7.49,98.12
1984,2,16,23.69,-999,0.06,98.16
1984,2,17,23.81,-999,11.88,98.18
1984,2,18,22.59,-999,5.34,98.33
1984,2,19,24.53,-999,0.5,98.27
1984,2,20,25.38,-999,0.59,98.3
1984,2,21,24.58,-999,8.89,98.31
1984,2,22,24.01,-999,0.85,98.27
1984,2,23,23.68,-999,11.26,98.29
1984,2,24,22.84,-999,2.62,98.25
1984,2,25,23.05,-999,1.27,98.28
1984,2,26,23.07,-999,0,98.26
1984,2,27,22.23,-999,0,98.25
1984,2,28,22.58,-999,0,98.16
1984,2,29,22.26,-999,5.51,98.27
1984,3,1,23.03,-999,4.69,98.39
1984,3,2,23.62,-999,0.05,98.35
1984,3,3,23.19,-999,4,98.3
1984,3,4,23.78,-999,10.39,98.27
1984,3,5,23.94,-999,6.83,98.14
1984,3,6,24.19,-999,15.45,98.06
1984,3,7,24.04,-999,2.58,98.16
1984,3,8,24.61,-999,11.17,98.18
1984,3,9,25.64,-999,9.53,98.14
1984,3,10,25.66,-999,38.44,98.13
1984,3,11,25.65,-999,1.55,98.19
1984,3,12,25.15,-999,0,98.16
1984,3,13,25.48,-999,0,98.1
1984,3,14,25.67,-999,0.14,98.15
1984,3,15,24.92,-999,0,98.25
1984,3,16,24.09,-999,0,98.36
1984,3,17,23.87,-999,0,98.41
1984,3,18,24.61,-999,0,98.26
1984,3,19,25.24,-999,0,98.2
1984,3,20,24.55,-999,0,98.3
1984,3,21,24.63,-999,0,98.31
1984,3,22,24.98,-999,0,98.28
1984,3,23,24.93,-999,0,98.22
1984,3,24,24.92,-999,0,98.21
1984,3,25,25.69,-999,0.01,98.13
1984,3,26,26.08,-999,0.03,98.2
1984,3,27,26.23,-999,1.01,98.33
1984,3,28,25.8,-999,9.8,98.35
1984,3,29,27.15,-999,3.49,98.19
1984,3,30,26.27,-999,8.26,98.13
1984,3,31,28.05,-999,0.1,98.12
1984,4,1,27.74,-999,7.48,98.14
1984,4,2,27.65,-999,3.55,98.07
1984,4,3,26.19,-999,20.07,98.03
1984,4,4,26.28,-999,22.68,97.99
1984,4,5,25.03,-999,5.32,98.06
1984,4,6,26.18,-999,0.47,98.06
1984,4,7,27.33,-999,1.63,97.99
1984,4,8,27.93,-999,0.03,97.96
1984,4,9,28.48,-999,0.04,98.02
1984,4,10,26.12,-999,2.73,98.1
1984,4,11,26.06,-999,1.05,98.12
1984,4,12,25.41,-999,0.78,98.14
1984,4,13,27.18,-999,2.17,98.02
1984,4,14,26,-999,4.39,98.06
1984,4,15,24.79,-999,34,98.08
1984,4,16,25.7,-999,25.66,98.07
1984,4,17,25.99,-999,9.45,98.14
1984,4,18,26.42,-999,33.34,98.11
1984,4,19,25.84,-999,2.12,98.07
1984,4,20,25.25,-999,36.92,97.97
1984,4,21,25.65,-999,3.2,97.94
1984,4,22,25.99,-999,0.04,97.93
1984,4,23,24.81,-999,50.1,97.91
1984,4,24,25.83,-999,6.49,97.84
1984,4,25,26.28,-999,0.25,97.85
1984,4,26,25.74,-999,0.08,97.97
1984,4,27,25.47,-999,0.07,98.09
1984,4,28,25.54,-999,0,97.99
1984,4,29,26.61,-999,0.09,97.87
1984,4,30,26.46,-999,0.03,97.87
1984,5,1,26.8,-999,0,97.95
1984,5,2,25.84,-999,8.56,97.99
1984,5,3,26.66,-999,0.78,97.96
1984,5,4,27.08,-999,0,98.02
1984,5,5,27.05,-999,0,98.07
1984,5,6,27.07,-999,0,97.98
1984,5,7,26.98,-999,0,97.86
1984,5,8,27.08,-999,0.13,97.82
1984,5,9,26.56,-999,0.14,97.86
1984,5,10,26.46,-999,0.08,97.86
1984,5,11,27.2,-999,0.02,97.94
1984,5,12,26.96,-999,0.03,97.96
1984,5,13,26.89,-999,0.18,97.87
1984,5,14,26.22,-999,4.17,97.72
1984,5,15,25.65,-999,0.21,97.73
1984,5,16,28.01,-999,0.01,97.75
1984,5,17,27.51,-999,0,97.92
1984,5,18,25.83,-999,25.76,97.84
1984,5,19,25.18,-999,32.51,97.86
1984,5,20,24.92,-999,5.13,97.99
1984,5,21,26.2,-999,0.54,97.94
1984,5,22,26.17,-999,0.19,97.9
1984,5,23,26.1,-999,0.04,97.86
1984,5,24,26.09,-999,0.03,97.79
1984,5,25,26.06,-999,0.01,97.85
1984,5,26,26.88,-999,0,97.89
1984,5,27,25.53,-999,0.5,97.84
1984,5,28,25.87,-999,0.02,97.73
1984,5,29,26.01,-999,33.11,97.74
1984,5,30,25.51,-999,4.77,97.94
1984,5,31,24.69,-999,5.09,98.07
1984,6,1,24.94,-999,1.82,97.97
1984,6,2,24.79,-999,20.38,97.68
1984,6,3,25.06,-999,14.9,97.78
1984,6,4,24.19,-999,11.7,97.99
1984,6,5,24.47,-999,0.86,98
1984,6,6,24.52,-999,2.29,97.86
1984,6,7,24.3,-999,1.55,97.76
1984,6,8,24.19,-999,7.2,97.84
1984,6,9,24.04,-999,5.29,97.94
1984,6,10,24.77,-999,0.19,97.96
1984,6,11,23.69,-999,1.04,97.89
1984,6,12,24.62,-999,5.87,97.83
1984,6,13,25.15,-999,5.36,97.83
1984,6,14,24.23,-999,3.47,97.9
1984,6,15,25.08,-999,2.06,97.84
1984,6,16,25.15,-999,0.13,97.8
1984,6,17,23.95,-999,12.29,97.92
1984,6,18,24.01,-999,27.36,98.03
1984,6,19,23.74,-999,22.62,98.06
1984,6,20,24.62,-999,2.31,97.94
1984,6,21,24.16,-999,0.45,97.91
1984,6,22,23.38,-999,1.76,97.99
1984,6,23,24.09,-999,2.46,98.08
1984,6,24,24.23,-999,1.62,98.06
1984,6,25,24.19,-999,0.78,98
1984,6,26,23.77,-999,2.47,98.04
1984,6,27,23.05,-999,8.73,98.1
1984,6,28,24.74,-999,1.68,98.03
1984,6,29,24.7,-999,3.35,97.96
1984,6,30,24.56,-999,5.15,97.94
1984,7,1,24.14,-999,11.52,98
1984,7,2,24.16,-999,6.44,97.96
1984,7,3,24.01,-999,10.26,97.94
1984,7,4,24.22,-999,18.73,97.86
1984,7,5,24.12,-999,5.64,97.82
1984,7,6,23.37,-999,0.78,97.84
1984,7,7,23.79,-999,6.52,97.86
1984,7,8,23.15,-999,7.05,97.85
1984,7,9,24.37,-999,0.4,97.79
1984,7,10,23.4,-999,0.65,97.72
1984,7,11,24.57,-999,12.49,97.7
1984,7,12,24.08,-999,6.44,97.79
1984,7,13,24.48,-999,5.06,97.94
1984,7,14,23.8,-999,24.18,98.02
1984,7,15,24.26,-999,4.53,97.96
1984,7,16,23.92,-999,2.85,97.95
1984,7,17,23.97,-999,1.07,97.91
1984,7,18,24.19,-999,2.28,97.89
1984,7,19,24.23,-999,15.63,97.85
1984,7,20,23.4,-999,7.67,97.89
1984,7,21,23.1,-999,0.9,97.98
1984,7,22,24.58,-999,0.47,97.96
1984,7,23,23.96,-999,0.04,97.96
1984,7,24,24.49,-999,0,97.98
1984,7,25,23.44,-999,0.12,98.1
1984,7,26,23.98,-999,4.68,98.14
1984,7,27,24.08,-999,0.34,98.05
1984,7,28,24.04,-999,1.63,97.97
1984,7,29,24.48,-999,0.22,97.91
1984,7,30,24.45,-999,2.24,97.95
1984,7,31,24.55,-999,0.34,97.96
1984,8,1,25.22,-999,0.15,97.91
1984,8,2,25.03,-999,0.1,98
1984,8,3,25.03,-999,0,98.08
1984,8,4,25.19,-999,0.1,98.11
1984,8,5,24.6,-999,1.02,98.08
1984,8,6,23.89,-999,1.57,98.01
1984,8,7,24.55,-999,1.03,98.03
1984,8,8,24.83,-999,2.26,97.95
1984,8,9,24.91,-999,2.02,97.94
1984,8,10,24.69,-999,6.22,97.96
1984,8,11,24.63,-999,0.57,98.01
1984,8,12,23.77,-999,0,98.01
1984,8,13,25.92,-999,0,97.93
1984,8,14,25.94,-999,0.05,97.85
1984,8,15,25.06,-999,13.43,97.83
1984,8,16,24.84,-999,6.84,97.91
1984,8,17,25.07,-999,0.23,97.95
1984,8,18,25.42,-999,0.31,98.01
1984,8,19,25.9,-999,0.66,98.03
1984,8,20,25.44,-999,0.93,98.05
1984,8,21,24.88,-999,0.32,98.06
1984,8,22,25.56,-999,0.03,98.03
1984,8,23,25.7,-999,0,98.1
1984,8,24,24.32,-999,5.38,98.15
1984,8,25,25.94,-999,0.08,98.02
